"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L1",100,"HH",1,288.315,2047.875
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L2",450,"HH",1,274.9452969,2019.606203
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L3",150,"HH",1,320.565,2077.545
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L4",50,"HH",1,302.1458186,1933.246044
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L5",200,"HH",1,298.6672405,2026.806736
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet B/LAPD - 104 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BB-L6",75,"HH",1,230.265,1984.02
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L1",225,"HH",1,229.62,1943.441926
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L2",75,"HH",1,289.605,1884.69
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L3",75,"HH",1,247.68,2038.2
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L4",150,"HH",1,403.6760999,2122.05
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L5",250,"HH",1,348.3,2079.367884
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet C/LAPD - 104 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BC-L6",225,"HH",1,362.6056469,2045.923614
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L1",125,"HH",1,205.11,1992.405
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L2",75,"HH",1,261.87,2034.33
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L3",150,"HH",1,299.28,2033.685
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L4",200,"HH",1,336.7757809,2053.68
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L5",100,"HH",1,333.465,2036.265
"LAPD-1","/media/Raven/LAPD/FAU 104/Bullet D/LAPD - 104 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU104-BD-L6",125,"HH",1,259.8167533,2003.870113
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L1",50,"HH",1,265.74,1918.23
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L2",50,"HH",1,264.45,1941.45
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L3",175,"HH",1,365.5702889,2073.675
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L4",50,"HH",1,257.6138393,1977.57
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L5",50,"HH",1,303.5925659,1996.92
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet A/LAPD - 105 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BA-L6",100,"HH",1,281.865,2022.075
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L1",50,"HH",1,213.495,1908.555
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L2",75,"HH",1,114.165,1918.642845
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L3",125,"HH",1,365.07,1905.077695
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L4",100,"HH",1,297.99,1942.74
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L5",75,"HH",1,196.08,1902.75
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet B/LAPD - 105 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BB-L6",100,"HH",1,113.52,1919.119234
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L1",75,"HH",1,267.03,1982.085
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L2",50,"HH",1,379.905,1990.47
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L3",50,"HH",1,285.09,2016.27
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L4",100,"HH",1,253.485,2027.255528
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L5",150,"HH",1,179.31,1851.329547
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet C/LAPD - 105 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BC-L6",75,"HH",1,180.6,1974.99
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L1",50,"HH",1,129.645,1882.755
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L2",75,"HH",1,290.895,1997.565
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L3",100,"HH",1,350.235,2044.005
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L4",75,"HH",1,395.385,2103.618682
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L5",75,"HH",1,343.785,2131.08
"LAPD-1","/media/Raven/LAPD/FAU 105/Bullet D/LAPD - 105 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p","LAPD-FAU105-BD-L6",50,"HH",1,129.6408726,1872.872965
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L1",50,"HH",1,262.5296539,2147.205
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L2",400,"HH",1,260.2644529,2137.53
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L3",125,"HH",1,259.935,2147.205
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L4",150,"HH",1,264.4607608,2142.69
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L5",300,"HH",1,251.4523055,2153.01
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet A/LAPD - 106 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BA-L6",275,"HH",1,256.065,2139.774581
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L1",75,"HH",1,253.485,2066.350769
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L2",275,"HH",1,324.1750786,2145.108227
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L3",150,"HH",1,256.6416642,2123.512977
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L4",375,"HH",1,290.8505413,2204.10027
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L5",400,"HH",1,251.55,2117.535
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet B/LAPD - 106 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BB-L6",425,"HH",1,254.775,1979.355787
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L1",275,"HH",1,316.0919552,2077.211035
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L2",175,"HH",1,258,2103.711914
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L3",175,"HH",1,272.835,2160.75
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L4",100,"HH",1,296.055,2182.68
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L5",325,"HH",1,263.805,2158.883065
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet C/LAPD - 106 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BC-L6",100,"HH",1,262.515,2036.461528
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L1",100,"HH",1,291.54,2184.615
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L2",225,"HH",1,257.355,2162.04
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L3",350,"HH",1,260.58,2145.431837
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L4",400,"HH",1,272.835,2185.26
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L5",300,"HH",1,232.845,2122.055782
"LAPD-1","/media/Raven/LAPD/FAU 106/Bullet D/LAPD - 106 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU106-BD-L6",325,"HH",1,259.935,2152.365
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L1",150,"HH",1,241.875,2011.354602
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L2",75,"HH",1,263.6024179,2014.98
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L3",50,"HH",1,327.969141,2083.017563
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L4",100,"HH",1,262.8602412,1997.565
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L5",150,"HH",1,285.4462472,2078.835
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet A/LAPD - 107 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BA-L6",100,"HH",1,238.005,2034.975
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L1",75,"HH",1,271.8369591,1998.855
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L2",475,"HH",1,285.735,2057.631354
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L3",75,"HH",1,260.58,2013.69
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L4",75,"HH",1,290.895,2091.09
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L5",175,"HH",1,290.25,2060.13
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet B/LAPD - 107 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BB-L6",75,"HH",1,309.3232017,2016.932604
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L1",50,"HH",1,302.3409414,1997.565
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L2",75,"HH",1,244.455,1997.565
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L3",100,"HH",1,274.77,1975.303512
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L4",100,"HH",1,258,1983.299084
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L5",100,"HH",1,242.6690812,2050.730898
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet C/LAPD - 107 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BC-L6",75,"HH",1,262.515,2067.042956
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L1",200,"HH",1,299.28,2089.155
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L2",75,"HH",1,284.445,2103.345
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L3",75,"HH",1,304.44,2062.065
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L4",125,"HH",1,292.1488579,2066.677976
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L5",75,"HH",1,283.155,2050.318889
"LAPD-1","/media/Raven/LAPD/FAU 107/Bullet D/LAPD - 107 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU107-BD-L6",75,"HH",1,258.645,2012.415041
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L1",100,"HH",1,272.6140188,2074.02885
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L2",100,"HH",1,300.57,2134.380437
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L3",50,"HH",1,283.155,2054.325
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L4",450,"HH",1,265.74,2113.708821
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L5",50,"HH",1,252.84,1976.28
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet A/LAPD - 108 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BA-L6",125,"HH",1,266.385,2105.644163
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet B/LAPD - 108 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BB-L1",300,"HH",1,244.455,2123.34
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet B/LAPD - 108 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BB-L2",150,"HH",1,214.14,1971.468522
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet B/LAPD - 108 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BB-L3",325,"HH",1,252.7679854,2163.975
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet B/LAPD - 108 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BB-L4",275,"HH",1,305.085,2186.254823
"LAPD-1","/media/Raven/LAPD/FAU 108/Bullet B/LAPD - 108 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU108-BB-L5",425,"HH",1,299.28,2162.04
